user_id	userID
17039	220
98187	221
32682	222
59750	223
50878	224
9456	225
94992	226
34696	227
770	228
57185	229
19923	230
3639	231
50862	232
75691	233
24916	234
37771	235
8939	236
95442	237
77886	238
71038	239
40104	240
13728	241
24512	242
48653	243
79825	244
80320	245
92168	246
78838	247
28332	248
41888	249
21680	250
41228	251
62153	252
57807	253
69270	254
9221	255
58421	256
23611	257
80679	258
88416	259
29451	260
98472	261
40167	262
95654	263
5948	264
73248	265
57588	266
97904	267
96851	268
18419	269
35108	270
20207	271
87803	272
11853	273
36296	274
45335	275
59906	276
43060	277
52191	278
38455	279
19057	280
69038	281
26682	282
70712	283
67973	284
10710	285
2937	286
87740	287
57014	288
20243	289
95054	290
15899	291
80263	292
26219	293
63663	294
27487	295
49598	296
43686	297
8369	298
49633	299
17984	300
39284	301
47305	302
41303	303
83355	304
35837	305
23639	306
34702	307
31763	308
94883	309
27661	310
48928	311
85537	312
19195	313
98886	314
28192	315
53273	316
63741	317
11099	318
69293	319
30810	320
1069	321
25539	322
25117	323
13357	324
55315	325
54967	326
4394	327
59514	328
25979	329
78085	330
36509	331
87568	332
34634	333
96076	334
66306	335
82341	336
70130	337
68419	338
64645	339
42319	340
75979	341
4544	342
25572	343
45172	344
8788	345
10485	346
13517	347
23963	348
4898	349
60872	350
70203	351
97396	352
75485	353
98	354
66488	355
1733	356
88081	357
56653	358
28611	359
70099	360
12920	361
43104	362
77262	363
38898	364
66341	365
32573	366
37859	367
43002	368
94666	369
83204	370
9978	371
11239	372
27683	373
63794	374
31744	375
84118	376
97911	377
48320	378
10152	379
20488	380
7906	381
36590	382
99293	383
21828	384
62298	385
77958	386
40626	387
92869	388
83539	389
40653	390
81407	391
31706	392
53879	393
81309	394
49298	395
13346	396
66431	397
99300	398
97993	399
73785	400
83218	401
12404	402
97232	403
91347	404
75999	405
376	406
75614	407
63837	408
8065	409
64302	410
33442	411
69764	412
26812	413
75206	414
30466	415
27072	416
79379	417
21854	418
14270	419
19559	420
14173	421
18032	422
75450	423
20397	424
4117	425
56654	426
58950	427
51039	428
53798	429
10409	430
28066	431
25034	432
29954	433
25188	434
30134	435
62794	436
63932	437
36903	438
54191	439
2866	440
12971	441
45996	442
35330	443
93180	444
29391	445
38220	446
58351	447
14145	448
18423	449
969	450
29249	451
82009	452
13980	453
35045	454
44732	455
15654	456
4658	457
58378	458
42512	459
90576	460
71293	461
37981	462
65292	463
72039	464
73962	465
61238	466
19707	467
83768	468
8220	469
83115	470
35175	471
19796	472
10175	473
23985	474
19898	475
5988	476
17780	477
3697	478
71946	479
5517	480
14853	481
2220	482
81461	483
64764	484
2235	485
60786	486
73736	487
44434	488
54599	489
80048	490
49939	491
2558	492
46199	493
4793	494
3065	495
53195	496
95376	497
98875	498
97857	499
69716	500
25673	501
95193	502
35213	503
57051	504
70913	505
54173	506
88488	507
87545	508
5729	509
32002	510
67326	511
53999	512
46794	513
95010	514
78110	515
19452	516
46697	517
82361	518
16531	519
31494	520
35953	521
83241	522
54392	523
29408	524
48716	525
78387	526
31938	527
75633	528
36643	529
12970	530
93184	531
77875	532
90842	533
87950	534
26448	535
11401	536
38265	537
97189	538
3970	539
99526	540
60612	541
74824	542
57499	543
85744	544
26755	545
2103	546
21608	547
6796	548
6674	549
56584	550
24730	551
20832	552
79364	553
72604	554
42207	555
79963	556
78868	557
85016	558
87494	559
95114	560
96051	561
66201	562
81016	563
93094	564
12961	565
15356	566
9869	567
18220	568
57315	569
24571	570
79563	571
52249	572
29218	573
39628	574
52010	575
142	576
52793	577
74380	578
60750	579
77201	580
40040	581
74101	582
59396	583
29416	584
65909	585
99837	586
45152	587
16202	588
1941	589
99335	590
12396	591
85254	592
30292	593
63135	594
64449	595
83558	596
56333	597
10018	598
90388	599
82418	600
9795	601
3618	602
78465	603
4039	604
41688	605
25508	606
71977	607
41812	608
22408	609
80498	610
64883	611
23082	612
23975	613
88805	614
95540	615
3814	616
44865	617
44206	618
67728	619
49392	620
36350	621
91068	622
32878	623
30894	624
30786	625
95057	626
17359	627
27875	628
45035	629
93654	630
72128	631
83777	632
78548	633
48707	634
34911	635
3343	636
37012	637
97364	638
67241	639
82215	640
76550	641
72713	642
12107	643
19612	644
30306	645
14122	646
99586	647
21964	648
10400	649
30491	650
11856	651
62280	652
66492	653
4337	654
86727	655
677	656
43115	657
27454	658
25704	659
3610	660
49503	661
42655	662
16184	663
26761	664
12422	665
26640	666
14065	667
15858	668
78462	669
15480	670
61182	671
61927	672
22932	673
68213	674
70654	675
13932	676
68757	677
62373	678
8535	679
34456	680
91571	681
66503	682
36604	683
2899	684
88504	685
13808	686
10648	687
27035	688
64792	689
23820	690
14196	691
90973	692
92219	693
60755	694
45348	695
58754	696
34771	697
28531	698
21001	699
75217	700
52189	701
54897	702
11014	703
35158	704
10510	705
91373	706
53035	707
29825	708
13081	709
65573	710
91793	711
1027	712
47575	713
17534	714
22525	715
44415	716
18057	717
49192	718
76321	719
60864	720
15827	721
29077	722
93130	723
90907	724
78074	725
92058	726
15542	727
14195	728
37287	729
76154	730
18857	731
55344	732
4475	733
9475	734
86353	735
49098	736
77418	737
75380	738
15404	739
61793	740
5737	741
74590	742
29453	743
71807	744
60033	745
19401	746
47601	747
74184	748
70451	749
37426	750
82387	751
38389	752
23434	753
92096	754
17296	755
71162	756
70950	757
18980	758
81018	759
62529	760
89774	761
35704	762
58702	763
30117	764
13720	765
96783	766
69572	767
5477	768
6049	769
2893	770
84082	771
9559	772
29741	773
18719	774
75764	775
5722	776
22601	777
7449	778
29375	779
30190	780
79084	781
11740	782
32300	783
61209	784
79162	785
87044	786
73793	787
1446	788
79574	789
20138	790
70464	791
22903	792
25843	793
76726	794
9773	795
49834	796
72583	797
12310	798
35600	799
5997	800
63576	801
51610	802
27288	803
99702	804
18101	805
64535	806
33237	807
24302	808
81806	809
84870	810
34141	811
85582	812
89428	813
62007	814
25440	815
487	816
30110	817
42634	818
19407	819
12834	820
10286	821
11046	822
23229	823
58812	824
13766	825
99652	826
76723	827
53653	828
83059	829
9350	830
75815	831
14726	832
14844	833
76714	834
75704	835
43349	836
3094	837
52757	838
92194	839
11567	840
26625	841
91067	842
67400	843
11320	844
63058	845
87604	846
34990	847
91889	848
11452	849
72	850
85128	851
91832	852
26196	853
55448	854
30567	855
69245	856
28212	857
49545	858
50407	859
82435	860
51765	861
68699	862
2246	863
18946	864
27177	865
94037	866
12592	867
22749	868
22342	869
13660	870
34105	871
87418	872
19265	873
74368	874
48333	875
25679	876
34648	877
8554	878
11072	879
84163	880
97148	881
72641	882
66683	883
34949	884
90305	885
27293	886
56043	887
87862	888
81728	889
23699	890
14472	891
1242	892
77923	893
20801	894
45572	895
10090	896
9913	897
2543	898
16713	899
61231	900
76762	901
26398	902
60114	903
92562	904
54314	905
84651	906
56031	907
59011	908
99708	909
81268	910
23196	911
34449	912
28059	913
25714	914
50024	915
59834	916
54801	917
93198	918
17952	919
85399	920
97136	921
2046	922
18594	923
83570	924
93832	925
96849	926
67751	927
2858	928
24189	929
90949	930
51706	931
80522	932
66915	933
46470	934
63572	935
36827	936
53394	937
41661	938
35679	939
3471	940
51442	941
2796	942
37816	943
60819	944
71278	945
1637	946
22352	947
98960	948
20948	949
25092	950
5708	951
59650	952
93463	953
27628	954
26891	955
77973	956
53388	957
31839	958
13096	959
80812	960
91392	961
90784	962
96693	963
69645	964
95020	965
61525	966
7543	967
34370	968
14595	969
15697	970
26618	971
49444	972
22145	973
85644	974
47804	975
26922	976
26729	977
69234	978
85499	979
85861	980
25583	981
84346	982
73239	983
59462	984
28369	985
88487	986
94346	987
51257	988
33103	989
50731	990
30156	991
25544	992
90888	993
79627	994
35350	995
30251	996
85207	997
76823	998
21495	999
53927	1000
72570	1001
67472	1002
56394	1003
89424	1004
66176	1005
9224	1006
35926	1007
9306	1008
47803	1009
21983	1010
74222	1011
56023	1012
52695	1013
52634	1014
79443	1015
78233	1016
37026	1017
72454	1018
77394	1019
50897	1020
12490	1021
93831	1022
37985	1023
3837	1024
81069	1025
86367	1026
23806	1027
55735	1028
40307	1029
85752	1030
55716	1031
84218	1032
33665	1033
7487	1034
9652	1035
1503	1036
73649	1037
37160	1038
5459	1039
68812	1040
22793	1041
18178	1042
83201	1043
50961	1044
6713	1045
41921	1046
44241	1047
34283	1048
93641	1049
32462	1050
72928	1051
32764	1052
72509	1053
2594	1054
80163	1055
21672	1056
44087	1057
69336	1058
53895	1059
96337	1060
27093	1061
39298	1062
4485	1063
32432	1064
37465	1065
23088	1066
40189	1067
16154	1068
66499	1069
36828	1070
20924	1071
43850	1072
6692	1073
54334	1074
22892	1075
4359	1076
71875	1077
2467	1078
40910	1079
84394	1080
86572	1081
62663	1082
54013	1083
11729	1084
55514	1085
1329	1086
25447	1087
37281	1088
70647	1089
2314	1090
66961	1091
29670	1092
14663	1093
84935	1094
32331	1095
65988	1096
27691	1097
93544	1098
46221	1099
95008	1100
19655	1101
14769	1102
42969	1103
16071	1104
54854	1105
43702	1106
76314	1107
77979	1108
50717	1109
32486	1110
64935	1111
44377	1112
46378	1113
62382	1114
14872	1115
90016	1116
65096	1117
46094	1118
78640	1119
79742	1120
89665	1121
44792	1122
63435	1123
38899	1124
89595	1125
45832	1126
53701	1127
30120	1128
126	1129
97471	1130
21022	1131
94611	1132
8122	1133
61032	1134
88925	1135
64954	1136
48110	1137
90216	1138
93822	1139
28300	1140
16670	1141
65680	1142
55717	1143
56928	1144
63661	1145
66082	1146
54562	1147
45932	1148
70056	1149
5357	1150
33805	1151
68273	1152
26285	1153
43701	1154
22836	1155
44934	1156
51323	1157
2479	1158
89671	1159
54638	1160
39653	1161
36170	1162
62115	1163
40638	1164
31874	1165
57097	1166
13126	1167
4860	1168
37500	1169
39036	1170
92171	1171
47763	1172
25486	1173
7420	1174
40908	1175
59419	1176
82706	1177
16603	1178
16392	1179
12847	1180
73002	1181
3068	1182
2573	1183
93593	1184
84124	1185
15632	1186
77766	1187
53528	1188
3389	1189
38847	1190
53582	1191
25871	1192
85716	1193
56226	1194
42316	1195
91129	1196
95570	1197
6946	1198
16404	1199
10040	1200
52405	1201
55499	1202
61454	1203
28107	1204
23259	1205
59324	1206
52996	1207
75467	1208
52429	1209
57133	1210
62024	1211
17685	1212
57086	1213
19289	1214
71788	1215
40260	1216
84494	1217
5564	1218
10948	1219
53124	1220
99576	1221
3317	1222
14476	1223
25555	1224
92142	1225
87681	1226
31179	1227
12674	1228
62009	1229
67401	1230
5890	1231
38316	1232
1463	1233
31707	1234
18759	1235
95469	1236
59509	1237
79465	1238
14130	1239
10331	1240
59590	1241
34582	1242
4102	1243
54862	1244
66456	1245
65633	1246
84322	1247
23574	1248
95089	1249
55429	1250
22755	1251
34239	1252
36823	1253
25859	1254
4656	1255
38845	1256
71343	1257
64745	1258
42136	1259
1894	1260
67465	1261
456	1262
85188	1263
17537	1264
24259	1265
57090	1266
5233	1267
74001	1268
80340	1269
40038	1270
58643	1271
95428	1272
50583	1273
52752	1274
90234	1275
40141	1276
42790	1277
49599	1278
577	1279
54329	1280
49576	1281
69885	1282
24693	1283
13986	1284
46917	1285
88076	1286
3439	1287
36020	1288
66049	1289
21866	1290
95502	1291
59045	1292
86248	1293
30410	1294
55172	1295
38370	1296
79064	1297
85615	1298
56814	1299
14375	1300
12091	1301
4725	1302
60062	1303
49755	1304
92840	1305
492	1306
77011	1307
8246	1308
64926	1309
94574	1310
31207	1311
12433	1312
79135	1313
47408	1314
35090	1315
94054	1316
58502	1317
48740	1318
86943	1319
96987	1320
51376	1321
17559	1322
11481	1323
98549	1324
92452	1325
69050	1326
59001	1327
20565	1328
80808	1329
10738	1330
85749	1331
57460	1332
69347	1333
79937	1334
21354	1335
13047	1336
24727	1337
98891	1338
39808	1339
77959	1340
61131	1341
11815	1342
94056	1343
98457	1344
56432	1345
129	1346
25197	1347
19744	1348
63025	1349
35287	1350
30962	1351
11459	1352
95727	1353
9387	1354
30107	1355
56313	1356
44490	1357
34618	1358
52394	1359
81137	1360
87035	1361
26010	1362
62227	1363
49890	1364
92269	1365
885	1366
98857	1367
7908	1368
99991	1369
46573	1370
48234	1371
70547	1372
37828	1373
84833	1374
51237	1375
96692	1376
40769	1377
33462	1378
18597	1379
89414	1380
4078	1381
25575	1382
30039	1383
13807	1384
10667	1385
39243	1386
91118	1387
31879	1388
21257	1389
70718	1390
21488	1391
68715	1392
45588	1393
10768	1394
6501	1395
14451	1396
88647	1397
8652	1398
72315	1399
11857	1400
73730	1401
52859	1402
54271	1403
79410	1404
78960	1405
21659	1406
12520	1407
86232	1408
70487	1409
4448	1410
90755	1411
3728	1412
5761	1413
44925	1414
43576	1415
20311	1416
54776	1417
16651	1418
71651	1419
49052	1420
52064	1421
89255	1422
87809	1423
86563	1424
76096	1425
1141	1426
77995	1427
76210	1428
98697	1429
6760	1430
77548	1431
85803	1432
56656	1433
64570	1434
70515	1435
63242	1436
50854	1437
96663	1438
82273	1439
4929	1440
994	1441
19087	1442
95347	1443
83571	1444
30007	1445
22862	1446
97407	1447
86244	1448
76220	1449
5672	1450
18199	1451
37556	1452
67336	1453
90976	1454
24672	1455
1590	1456
46148	1457
52668	1458
47567	1459
45171	1460
32526	1461
85595	1462
55414	1463
16332	1464
1675	1465
83028	1466
134	1467
24597	1468
31694	1469
97890	1470
23298	1471
14917	1472
40863	1473
644	1474
767	1475
4493	1476
11393	1477
31137	1478
20545	1479
97637	1480
60182	1481
87921	1482
51479	1483
75471	1484
60134	1485
79839	1486
25431	1487
84226	1488
16299	1489
13544	1490
49449	1491
82195	1492
73582	1493
4534	1494
85381	1495
7883	1496
45246	1497
97927	1498
55338	1499
58868	1500
90759	1501
21792	1502
60841	1503
67021	1504
69600	1505
91106	1506
1812	1507
51440	1508
75845	1509
77887	1510
74444	1511
85937	1512
97975	1513
5616	1514
63202	1515
68155	1516
95456	1517
95083	1518
21312	1519
99414	1520
32600	1521
69116	1522
97053	1523
68009	1524
52767	1525
11053	1526
28745	1527
32039	1528
64656	1529
46271	1530
37785	1531
24750	1532
8690	1533
93367	1534
97137	1535
27722	1536
33962	1537
43999	1538
56626	1539
78972	1540
11063	1541
38397	1542
32488	1543
41809	1544
6230	1545
89283	1546
57910	1547
42773	1548
11410	1549
95625	1550
16308	1551
61225	1552
8586	1553
66575	1554
25233	1555
92507	1556
75237	1557
68814	1558
36831	1559
45385	1560
56092	1561
40614	1562
95135	1563
77374	1564
37543	1565
83108	1566
19491	1567
91606	1568
41983	1569
41940	1570
43080	1571
84107	1572
56073	1573
34883	1574
96253	1575
68780	1576
34849	1577
76326	1578
4719	1579
90955	1580
42323	1581
21596	1582
77804	1583
72537	1584
90510	1585
40295	1586
97720	1587
4023	1588
42588	1589
74604	1590
10990	1591
30730	1592
63606	1593
93022	1594
42130	1595
16394	1596
4019	1597
24478	1598
43818	1599
1773	1600
75101	1601
84995	1602
14247	1603
67067	1604
50455	1605
79657	1606
39480	1607
41400	1608
43739	1609
86865	1610
48407	1611
81646	1612
73453	1613
71707	1614
10472	1615
66183	1616
61227	1617
90251	1618
49264	1619
4105	1620
49719	1621
33692	1622
14698	1623
54404	1624
94274	1625
28109	1626
14520	1627
19630	1628
51115	1629
15860	1630
96809	1631
93253	1632
40476	1633
28494	1634
25150	1635
19111	1636
53039	1637
41379	1638
87657	1639
4884	1640
47573	1641
33898	1642
71552	1643
84748	1644
46327	1645
85234	1646
35543	1647
80136	1648
15822	1649
28405	1650
32306	1651
18843	1652
74593	1653
91205	1654
77902	1655
86680	1656
44923	1657
42382	1658
14921	1659
91334	1660
70443	1661
16313	1662
73115	1663
73456	1664
88818	1665
99656	1666
1004	1667
57130	1668
91957	1669
36153	1670
44239	1671
79133	1672
34444	1673
84166	1674
78282	1675
3462	1676
73573	1677
76560	1678
79448	1679
13320	1680
96090	1681
56870	1682
17354	1683
66471	1684
85338	1685
63929	1686
27423	1687
61436	1688
93285	1689
43134	1690
96391	1691
9959	1692
55294	1693
7397	1694
50525	1695
73298	1696
19283	1697
83833	1698
6563	1699
76708	1700
27910	1701
2797	1702
8974	1703
40176	1704
25313	1705
98690	1706
86183	1707
86400	1708
49766	1709
11216	1710
22131	1711
34522	1712
94965	1713
63806	1714
29771	1715
85627	1716
86326	1717
78957	1718
49740	1719
62124	1720
3534	1721
97555	1722
60751	1723
18773	1724
92454	1725
39550	1726
74733	1727
69736	1728
3570	1729
12152	1730
63277	1731
43003	1732
88235	1733
48335	1734
77446	1735
59695	1736
29959	1737
27801	1738
40615	1739
42701	1740
97102	1741
28655	1742
67954	1743
83208	1744
79061	1745
24635	1746
37410	1747
74083	1748
85344	1749
38346	1750
660	1751
65566	1752
92717	1753
30470	1754
23395	1755
42413	1756
21520	1757
6893	1758
48948	1759
28988	1760
56253	1761
48889	1762
31851	1763
15841	1764
18441	1765
58036	1766
68246	1767
49605	1768
59289	1769
68302	1770
56496	1771
2370	1772
88879	1773
47475	1774
97194	1775
39947	1776
39210	1777
30669	1778
22661	1779
66250	1780
61759	1781
25334	1782
15994	1783
15243	1784
1204	1785
7756	1786
33508	1787
40804	1788
19608	1789
55798	1790
29118	1791
16029	1792
76515	1793
56844	1794
52667	1795
39458	1796
82351	1797
55073	1798
88777	1799
92028	1800
46851	1801
39635	1802
2400	1803
20942	1804
96113	1805
28674	1806
31023	1807
96142	1808
44373	1809
65918	1810
13609	1811
7436	1812
96951	1813
77357	1814
30163	1815
18033	1816
57498	1817
79707	1818
83116	1819
97853	1820
43014	1821
65345	1822
67768	1823
24628	1824
35198	1825
67074	1826
24467	1827
62467	1828
88289	1829
65967	1830
29491	1831
34547	1832
4951	1833
46802	1834
41937	1835
4531	1836
51705	1837
31578	1838
70884	1839
67138	1840
91920	1841
54628	1842
15914	1843
26740	1844
79433	1845
80600	1846
70727	1847
95875	1848
84418	1849
718	1850
37872	1851
61430	1852
52654	1853
49094	1854
85355	1855
58075	1856
6185	1857
22151	1858
45067	1859
86413	1860
74260	1861
22575	1862
14788	1863
8212	1864
20717	1865
59913	1866
35418	1867
76642	1868
50134	1869
55882	1870
66736	1871
21809	1872
63097	1873
49941	1874
4115	1875
90024	1876
41514	1877
68481	1878
39327	1879
73376	1880
30870	1881
39506	1882
36279	1883
97476	1884
23809	1885
72197	1886
50850	1887
65961	1888
57684	1889
3577	1890
19859	1891
82402	1892
91088	1893
79349	1894
24002	1895
52806	1896
409	1897
16894	1898
64333	1899
46468	1900
40377	1901
49055	1902
11701	1903
45123	1904
29180	1905
38934	1906
42310	1907
84663	1908
94432	1909
62447	1910
48587	1911
11745	1912
83318	1913
60317	1914
176	1915
55956	1916
19970	1917
99317	1918
45569	1919
27272	1920
30426	1921
56424	1922
10981	1923
58058	1924
27959	1925
67158	1926
33382	1927
32722	1928
46115	1929
68643	1930
96894	1931
13474	1932
58399	1933
14463	1934
28785	1935
80058	1936
51248	1937
94621	1938
74124	1939
50209	1940
49508	1941
2958	1942
29849	1943
2699	1944
49083	1945
41702	1946
76917	1947
57092	1948
64628	1949
21115	1950
94654	1951
99539	1952
68259	1953
80189	1954
52481	1955
66035	1956
42075	1957
13627	1958
77849	1959
21872	1960
18602	1961
49735	1962
95684	1963
96862	1964
37348	1965
91032	1966
66927	1967
6518	1968
45031	1969
17370	1970
40400	1971
85558	1972
53483	1973
41846	1974
76522	1975
74925	1976
26993	1977
57425	1978
89589	1979
50070	1980
1826	1981
91170	1982
83485	1983
8934	1984
17417	1985
96006	1986
93649	1987
77748	1988
66579	1989
76818	1990
67460	1991
35113	1992
21845	1993
71114	1994
17876	1995
32143	1996
43364	1997
69940	1998
59125	1999
47436	2000
70555	2001
157	2002
9647	2003
32563	2004
63118	2005
64668	2006
1317	2007
13737	2008
11762	2009
36148	2010
79177	2011
68197	2012
37492	2013
25578	2014
34469	2015
13817	2016
77514	2017
65119	2018
48791	2019
40996	2020
19528	2021
57363	2022
83559	2023
96840	2024
37649	2025
71911	2026
61425	2027
84091	2028
55075	2029
95861	2030
1299	2031
52889	2032
13917	2033
41476	2034
37400	2035
54180	2036
24290	2037
38604	2038
24598	2039
57521	2040
53799	2041
70622	2042
63760	2043
60487	2044
8242	2045
1719	2046
41287	2047
33391	2048
62291	2049
82814	2050
97266	2051
60084	2052
35565	2053
68161	2054
19279	2055
80720	2056
61779	2057
13419	2058
31431	2059
59049	2060
82829	2061
5830	2062
20037	2063
20068	2064
69057	2065
6409	2066
33242	2067
21313	2068
11002	2069
4415	2070
7157	2071
59456	2072
35459	2073
16176	2074
10960	2075
69532	2076
66837	2077
60210	2078
83098	2079
58310	2080
60955	2081
52260	2082
51691	2083
39945	2084
71127	2085
29241	2086
48458	2087
47473	2088
99332	2089
12684	2090
4478	2091
93574	2092
2296	2093
7816	2094
94612	2095
58344	2096
2906	2097
87954	2098
94629	2099
42570	2100
92415	2101
16054	2102
48816	2103
98049	2104
12509	2105
36142	2106
74406	2107
28772	2108
95308	2109
82013	2110
72827	2111
4213	2112
27682	2113
99485	2114
63209	2115
73459	2116
95001	2117
92728	2118
97248	2119
86447	2120
69197	2121
73063	2122
55990	2123
52920	2124
74666	2125
75178	2126
19095	2127
26557	2128
97438	2129
26326	2130
21594	2131
91546	2132
73180	2133
71040	2134
36499	2135
82241	2136
61941	2137
68900	2138
46259	2139
56629	2140
95117	2141
51872	2142
63455	2143
88856	2144
40035	2145
83924	2146
86995	2147
21690	2148
50560	2149
10560	2150
71337	2151
56281	2152
48665	2153
98579	2154
56826	2155
90644	2156
16555	2157
73756	2158
23373	2159
29166	2160
11688	2161
13411	2162
25888	2163
74330	2164
27980	2165
45707	2166
6951	2167
56279	2168
91355	2169
55143	2170
26747	2171
38988	2172
27760	2173
64936	2174
67386	2175
38686	2176
49571	2177
94963	2178
64028	2179
93003	2180
88308	2181
8314	2182
99543	2183
10545	2184
37880	2185
1841	2186
29430	2187
61432	2188
20333	2189
56973	2190
68417	2191
64022	2192
60771	2193
2849	2194
10986	2195
12760	2196
228	2197
5623	2198
16872	2199
40078	2200
98471	2201
61544	2202
9371	2203
13878	2204
20289	2205
47433	2206
51828	2207
39661	2208
68104	2209
44338	2210
39164	2211
36261	2212
53279	2213
72030	2214
46570	2215
49943	2216
24029	2217
16808	2218
57415	2219
15503	2220
71090	2221
84035	2222
17712	2223
17343	2224
62435	2225
19475	2226
92218	2227
31095	2228
67	2229
88762	2230
38643	2231
63912	2232
85746	2233
22378	2234
68224	2235
63067	2236
10078	2237
62923	2238
38227	2239
8812	2240
36064	2241
96949	2242
70067	2243
44774	2244
81023	2245
29951	2246
914	2247
66739	2248
24807	2249
89760	2250
15743	2251
31925	2252
34457	2253
90040	2254
46772	2255
18376	2256
54526	2257
57875	2258
52787	2259
85439	2260
54557	2261
48065	2262
3386	2263
58448	2264
44143	2265
99662	2266
68276	2267
11595	2268
69255	2269
83476	2270
46223	2271
15389	2272
9914	2273
47746	2274
74282	2275
17320	2276
72061	2277
44960	2278
70251	2279
22554	2280
18519	2281
2720	2282
70169	2283
98212	2284
78880	2285
52431	2286
50768	2287
64253	2288
95408	2289
93658	2290
33020	2291
59255	2292
16447	2293
11514	2294
77341	2295
29233	2296
26080	2297
72048	2298
46799	2299
21889	2300
73065	2301
39100	2302
18607	2303
69828	2304
92837	2305
87111	2306
38021	2307
67127	2308
40233	2309
99600	2310
84137	2311
79810	2312
33353	2313
94809	2314
85603	2315
39259	2316
81957	2317
46708	2318
64796	2319
66577	2320
889	2321
45370	2322
75128	2323
81943	2324
10625	2325
18865	2326
59044	2327
54328	2328
10271	2329
6985	2330
59655	2331
57357	2332
9494	2333
85683	2334
12359	2335
72914	2336
84887	2337
4650	2338
84294	2339
67730	2340
42084	2341
65962	2342
82203	2343
62179	2344
28250	2345
66057	2346
6041	2347
28217	2348
50253	2349
29686	2350
6802	2351
8990	2352
1482	2353
87649	2354
46726	2355
63210	2356
52567	2357
92210	2358
32370	2359
68793	2360
66684	2361
80855	2362
38734	2363
97415	2364
40748	2365
49286	2366
61353	2367
24226	2368
54072	2369
91706	2370
49813	2371
79870	2372
78175	2373
94557	2374
18777	2375
97833	2376
27220	2377
62750	2378
11972	2379
35199	2380
94033	2381
81882	2382
97240	2383
6733	2384
90892	2385
32557	2386
15105	2387
33037	2388
8524	2389
41559	2390
14448	2391
96416	2392
57445	2393
83572	2394
7943	2395
51904	2396
67360	2397
25783	2398
90046	2399
38810	2400
21914	2401
50728	2402
75403	2403
67565	2404
25263	2405
869	2406
13549	2407
78351	2408
13755	2409
98977	2410
49820	2411
73809	2412
77888	2413
88390	2414
46061	2415
69593	2416
92744	2417
62485	2418
64439	2419
97061	2420
63985	2421
29999	2422
9485	2423
87516	2424
15324	2425
16420	2426
49616	2427
27858	2428
95547	2429
19399	2430
77839	2431
42523	2432
81827	2433
59670	2434
55538	2435
60357	2436
1435	2437
84569	2438
71600	2439
65669	2440
48222	2441
40776	2442
48306	2443
9550	2444
24291	2445
98257	2446
32151	2447
91943	2448
19320	2449
40414	2450
63902	2451
66718	2452
50046	2453
52375	2454
37332	2455
67863	2456
98458	2457
4369	2458
13583	2459
8429	2460
91725	2461
12273	2462
9906	2463
44420	2464
88350	2465
10015	2466
47791	2467
79635	2468
64178	2469
32655	2470
15843	2471
22998	2472
54092	2473
45636	2474
36357	2475
85606	2476
53071	2477
53709	2478
39664	2479
41750	2480
76930	2481
80224	2482
28318	2483
34509	2484
96093	2485
46962	2486
25080	2487
64154	2488
42102	2489
72479	2490
96372	2491
27824	2492
42019	2493
64429	2494
61802	2495
758	2496
43588	2497
28393	2498
19584	2499
17755	2500
77993	2501
